"year","month","CC","EC","LC","OSF","WO"
1968,4,1.00210022926331,1.35557544231415,1.30225813388824,1.41400289535522,-1.71951103210449
1968,5,6.60538911819458,6.71331882476807,6.9862174987793,7.35079097747803,3.84606647491455
1968,6,12.2544069290161,12.4130821228027,12.6104116439819,12.7202615737915,9.62308311462402
1968,7,16.8345508575439,17.0902976989746,17.6195621490479,18.0192565917969,14.2948093414307
1968,8,13.7744083404541,13.8995409011841,14.4572591781616,14.5597925186157,11.0071563720703
1968,9,9.81982517242432,9.79699420928955,10.6202802658081,10.7840909957886,7.44011735916138
1968,10,5.79716539382935,6.01268291473389,6.01927471160889,6.18372917175293,3.90497493743896
1968,11,-2.47718667984009,-2.24188852310181,-2.18026876449585,-1.71056818962097,-4.45334720611572
1968,12,-6.34697484970093,-5.9556736946106,-5.97930383682251,-5.67675542831421,-8.30062580108643
1969,1,-3.80210423469543,-4.03698348999023,-3.17436647415161,-3.09657502174377,-6.18849325180054
1969,2,-6.42263174057007,-5.68877124786377,-6.45709943771362,-5.57998991012573,-7.84034252166748
1969,3,-5.3664436340332,-4.51025772094727,-5.95521354675293,-4.31246137619019,-7.07999658584595
1969,4,3.73584818840027,3.5147819519043,4.06733703613281,4.2790789604187,1.05850350856781
1969,5,10.5884990692139,10.7008533477783,10.8051385879517,11.1481227874756,8.0133638381958
1969,6,11.0937690734863,10.9694337844849,11.2708129882812,11.3134298324585,8.19588851928711
1969,7,16.8072624206543,16.992769241333,17.4441623687744,17.8552551269531,14.4577264785767
1969,8,17.7132320404053,17.7221164703369,18.3245830535889,18.7798271179199,15.2309875488281
1969,9,13.0311346054077,13.0292272567749,13.77414894104,14.0276575088501,10.5456418991089
1969,10,2.28034687042236,2.17723417282104,2.73312020301819,2.74832940101624,-0.528557062149048
1969,11,-1.11721575260162,-1.28301584720612,-0.98309850692749,-0.691299974918365,-2.8305995464325
1969,12,-4.07845067977905,-3.82925629615784,-3.7935049533844,-3.61805963516235,-5.71073484420776
1970,1,-4.93820428848267,-5.36899900436401,-4.05258560180664,-3.70374369621277,-7.27618217468262
1970,2,-1.8325868844986,-2.04226064682007,-1.08287262916565,-0.405251115560532,-3.80353403091431
1970,3,-2.77567076683044,-2.7377917766571,-2.18091988563538,-1.92032384872437,-5.51462936401367
