"year","month","BC","CC","EC","LC","MC","PC","RB"
1970,8,17.0029315948486,19.5852947235107,19.9621200561523,16.2125568389893,18.0630912780762,19.3827991485596,19.605842590332
1970,9,8.41405200958252,11.0541849136353,11.2009038925171,7.64757347106934,9.3587236404419,10.5435123443604,10.9588384628296
1970,10,1.46129667758942,4.12516641616821,4.62969207763672,0.984414458274841,2.47968888282776,3.95663571357727,4.19732189178467
1970,11,-1.39467430114746,1.18043899536133,1.88238072395325,-2.21049237251282,-0.467522978782654,1.30302655696869,1.38967514038086
1970,12,-6.15501117706299,-4.00789356231689,-3.84246039390564,-7.0301947593689,-5.35833740234375,-4.37713623046875,-3.84161972999573
1971,1,-5.95358800888062,-3.41010165214539,-2.72378206253052,-6.95141506195068,-4.93472480773926,-3.28560161590576,-3.05725240707397
1971,2,-5.74835634231567,-2.91762924194336,-2.57535600662231,-6.51420640945435,-4.69428730010986,-3.28243947029114,-2.76628160476685
1971,3,-4.44090890884399,-0.598420679569244,-0.0652590990066528,-5.40425205230713,-3.03303408622742,-0.889456033706665,-0.27602145075798
1971,4,1.37430858612061,4.72260904312134,5.25100612640381,0.279230952262878,2.63998889923096,4.50120115280151,4.87490940093994
1971,5,5.53509378433228,8.76878643035889,9.37089347839355,4.30109691619873,6.83741998672485,8.64153289794922,8.93751430511475
1971,6,11.7839775085449,14.45179271698,14.7572746276855,10.7350988388062,12.7840023040771,14.125147819519,14.4120645523071
1971,7,16.5063591003418,19.2419624328613,19.6924133300781,15.6473684310913,17.5060634613037,19.0135822296143,19.2884101867676
1971,8,16.2262592315674,19.0548286437988,19.34787940979,15.398512840271,17.2995719909668,18.7501049041748,19.0302791595459
1971,9,8.11718559265137,10.725546836853,11.0555200576782,7.22987127304077,9.16384410858154,10.4736661911011,10.7482986450195
1971,10,2.78948020935059,5.06232929229736,5.52175951004028,1.92801785469055,3.75176787376404,4.98744344711304,5.22668027877808
1971,11,-3.37315821647644,-0.986180424690247,-0.686613738536835,-3.8408465385437,-2.56620287895203,-1.23600888252258,-0.962772071361542
1971,12,-8.5279951095581,-6.30262899398804,-5.9881763458252,-9.27959442138672,-7.70879173278809,-6.54418087005615,-6.13604640960693
1972,1,-6.92466735839844,-4.65978765487671,-4.16656446456909,-7.8817925453186,-6.02592420578003,-4.66560697555542,-4.32189750671387
1972,2,-3.66008114814758,-0.834670066833496,-0.847631812095642,-4.6441011428833,-2.70702981948853,-1.55157935619354,-0.751947045326233
1972,3,0.235891804099083,3.63607358932495,4.03628063201904,-0.830193281173706,1.49250912666321,3.3042197227478,3.89340424537659
1972,4,1.10329699516296,4.39053392410278,4.7933030128479,0.0485019162297249,2.36495399475098,4.06539106369019,4.52046489715576
1972,5,7.13514852523804,10.1813011169434,10.5907363891602,6.05703449249268,8.31957340240479,9.88342380523682,10.2375831604004
1972,6,12.7687950134277,15.4341850280762,15.7384014129639,11.7355623245239,13.7758674621582,15.1055345535278,15.3786287307739
1972,7,16.1512279510498,18.9309253692627,18.9696273803711,15.4329109191895,17.0953769683838,18.1874656677246,18.7058868408203
1972,8,15.5252199172974,18.1456241607666,18.2465286254883,14.7731637954712,16.4601879119873,17.5829200744629,17.9748992919922
1972,9,9.41062164306641,12.059308052063,12.4297609329224,8.40935230255127,10.467116355896,11.7854747772217,12.0904712677002
1972,10,4.75410175323486,7.60674095153809,8.05767631530762,3.63605737686157,5.94155168533325,7.44757223129272,7.7279543876648
1972,11,-4.43377351760864,-1.87683665752411,-1.15851449966431,-5.09796953201294,-3.50798964500427,-1.75336647033691,-1.66168439388275
1972,12,-8.11484336853027,-6.27559185028076,-6.24319410324097,-8.59622097015381,-7.43377542495728,-6.72649192810059,-6.21788358688354
1973,1,-7.3613657951355,-6.0136456489563,-6.28275775909424,-8.07624626159668,-6.76166343688965,-6.68192720413208,-5.96235370635986
1973,2,-4.11548042297363,-2.04716324806213,-2.22736692428589,-4.83586406707764,-3.34216284751892,-2.82536864280701,-2.10769176483154
1973,3,-4.02330255508423,-0.567538917064667,-0.0861255005002022,-5.03288650512695,-2.77746248245239,-0.832621812820435,-0.372555196285248
1973,4,-0.826758503913879,3.00134825706482,3.42379856109619,-1.96234881877899,0.605412364006042,2.61135816574097,3.10861968994141
1973,5,6.59771776199341,9.85188102722168,10.3789014816284,5.77670955657959,7.80716276168823,9.64856147766113,9.89254379272461
1973,6,11.6719779968262,14.5813026428223,14.9626264572144,10.5471410751343,12.8282041549683,14.2540597915649,14.6069135665894
1973,7,15.7016620635986,18.6891422271729,19.086784362793,14.8121042251587,16.7854614257812,18.3373012542725,18.6046600341797
1973,8,16.1370944976807,18.9658031463623,19.1570320129395,15.2719144821167,17.1679573059082,18.4779834747314,18.8475704193115
1973,9,9.21969413757324,11.8068189620972,12.4633369445801,8.356201171875,10.3104562759399,11.8809576034546,11.9721612930298
1973,10,5.88928318023682,8.36957931518555,8.75778388977051,5.09489154815674,6.87529134750366,8.16517353057861,8.46233940124512
1973,11,-1.98817098140717,0.3898124396801,0.789255082607269,-2.8526554107666,-1.15167832374573,0.246800065040588,0.489113509654999
1973,12,-5.20542860031128,-2.62571692466736,-2.39975690841675,-5.70947694778442,-4.17328214645386,-2.96370434761047,-2.39980125427246
1974,1,-7.96326541900635,-5.58703231811523,-4.94463920593262,-8.7248125076294,-6.9780445098877,-5.49304914474487,-5.22946500778198
1974,2,-6.14553880691528,-3.33988237380981,-3.46258234977722,-6.57080364227295,-5.20381784439087,-4.23110342025757,-3.41504168510437
1974,3,-0.701897203922272,2.68901562690735,3.26489567756653,-1.75182867050171,0.563792109489441,2.52863597869873,2.99535799026489
1974,4,0.291304022073746,3.65523147583008,4.23464202880859,-0.723533570766449,1.56686437129974,3.45929384231567,3.79600214958191
1974,5,7.24571847915649,10.4324541091919,10.8548021316528,6.11843204498291,8.50089168548584,10.1117448806763,10.4973726272583
1974,6,13.9099559783936,16.8103294372559,17.007080078125,13.1183395385742,15.0210409164429,16.2493572235107,16.6914081573486
1974,7,16.3828086853027,19.6216526031494,19.9573707580566,15.5665054321289,17.5350074768066,19.137767791748,19.4660968780518
1974,8,14.7991638183594,17.6358737945557,17.7847328186035,14.0526285171509,15.8624019622803,17.0522651672363,17.4623546600342
1974,9,11.8269281387329,14.4700441360474,14.4732656478882,11.0875158309937,12.7871417999268,13.7296209335327,14.259593963623
1974,10,6.00146579742432,8.51674175262451,8.70011711120605,5.14069128036499,7.01562404632568,8.09242630004883,8.50870895385742
1974,11,-1.33862042427063,1.22889077663422,1.4974844455719,-1.94816112518311,-0.441344767808914,0.898956835269928,1.24572098255157
1974,12,-6.32077407836914,-4.31392908096313,-4.1894907951355,-6.83265352249146,-5.56253051757812,-4.66997766494751,-4.3106689453125
1975,1,-7.49283695220947,-5.37848234176636,-5.22299337387085,-7.95096302032471,-6.65916776657104,-5.72200155258179,-5.2935676574707
1975,2,-6.01358842849731,-3.06825995445251,-2.47805237770081,-6.94858264923096,-4.88986253738403,-3.16363000869751,-2.73727679252625
1975,3,-3.49377417564392,-0.322805047035217,0.12017896771431,-4.63620758056641,-2.28179335594177,-0.548667728900909,-0.0887116491794586
1975,4,-3.03741264343262,0.559611916542053,1.30840933322906,-4.05902147293091,-1.67136764526367,0.52673476934433,0.780748009681702
1975,5,3.42324900627136,6.6017255783081,7.23978567123413,2.43882656097412,4.62638235092163,6.49495267868042,6.7391676902771
1975,6,9.21146965026855,12.0730895996094,12.4849014282227,8.09898090362549,10.3797855377197,11.8204183578491,12.0760021209717
1975,7,17.0259895324707,19.8340244293213,20.0670032501221,16.2645854949951,18.0482864379883,19.3119449615479,19.6838855743408
1975,8,13.983452796936,17.2358875274658,17.4796180725098,13.2591753005981,15.222638130188,16.6787624359131,17.1110515594482
1975,9,10.6422023773193,13.4986991882324,13.5870456695557,9.8528470993042,11.7006893157959,12.7967548370361,13.3394212722778
1975,10,3.6856255531311,6.55617475509644,6.81101274490356,3.18613815307617,4.7563419342041,6.1619143486023,6.50151538848877
1975,11,-3.18550777435303,-0.881116330623627,-0.457582592964172,-3.5078809261322,-2.39962434768677,-1.01026511192322,-0.853349447250366
